_start,_stop,_time,_measurement,client_id,dest_ip,dest_port,mqtt_type,src_ip,src_port,dup,payload_raw,qos,retain,client_identifier,flag_clean_session,flag_password,flag_will,flag_will_retain,password,protocol_string,protocol_version,return_code,session_present,username,topic,bytes_toserver,pkts_toserver,state
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.263899+00:00,mqtt_event,slowite-client-44,172.28.0.7,1883,connect,172.28.0.1,51936,False,,0.0,False,slowite-client-44,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.273965+00:00,mqtt_event,slowite-client-12,172.28.0.7,1883,connect,172.28.0.1,51950,False,,0.0,False,slowite-client-12,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.394091+00:00,mqtt_event,slowite-client-33,172.28.0.7,1883,connect,172.28.0.1,51962,False,,0.0,False,slowite-client-33,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.399896+00:00,mqtt_event,slowite-client-23,172.28.0.7,1883,connect,172.28.0.1,51976,False,,0.0,False,slowite-client-23,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.401895+00:00,mqtt_event,slowite-client-32,172.28.0.7,1883,connect,172.28.0.1,51990,False,,0.0,False,slowite-client-32,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.485991+00:00,mqtt_event,slowite-client-26,172.28.0.7,1883,connect,172.28.0.1,51994,False,,0.0,False,slowite-client-26,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.494000+00:00,mqtt_event,slowite-client-20,172.28.0.7,1883,connect,172.28.0.1,51998,False,,0.0,False,slowite-client-20,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.599457+00:00,mqtt_event,slowite-client-9,172.28.0.7,1883,connect,172.28.0.1,52008,False,,0.0,False,slowite-client-9,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.615044+00:00,mqtt_event,slowite-client-46,172.28.0.7,1883,connect,172.28.0.1,52012,False,,0.0,False,slowite-client-46,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.648948+00:00,mqtt_event,slowite-client-24,172.28.0.7,1883,connect,172.28.0.1,52016,False,,0.0,False,slowite-client-24,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.665040+00:00,mqtt_event,slowite-client-36,172.28.0.7,1883,connect,172.28.0.1,52028,False,,0.0,False,slowite-client-36,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.667966+00:00,mqtt_event,slowite-client-0,172.28.0.7,1883,connect,172.28.0.1,52042,False,,0.0,False,slowite-client-0,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.886293+00:00,mqtt_event,slowite-client-37,172.28.0.7,1883,connect,172.28.0.1,52056,False,,0.0,False,slowite-client-37,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.889477+00:00,mqtt_event,slowite-client-39,172.28.0.7,1883,connect,172.28.0.1,52058,False,,0.0,False,slowite-client-39,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:24.902026+00:00,mqtt_event,slowite-client-18,172.28.0.7,1883,connect,172.28.0.1,52070,False,,0.0,False,slowite-client-18,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.126845+00:00,mqtt_event,slowite-client-5,172.28.0.7,1883,connect,172.28.0.1,52082,False,,0.0,False,slowite-client-5,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.203419+00:00,mqtt_event,slowite-client-21,172.28.0.7,1883,connect,172.28.0.1,52090,False,,0.0,False,slowite-client-21,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.205975+00:00,mqtt_event,slowite-client-7,172.28.0.7,1883,connect,172.28.0.1,52098,False,,0.0,False,slowite-client-7,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.210997+00:00,mqtt_event,slowite-client-11,172.28.0.7,1883,connect,172.28.0.1,52108,False,,0.0,False,slowite-client-11,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.236000+00:00,mqtt_event,slowite-client-40,172.28.0.7,1883,connect,172.28.0.1,52110,False,,0.0,False,slowite-client-40,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.240993+00:00,mqtt_event,slowite-client-25,172.28.0.7,1883,connect,172.28.0.1,52114,False,,0.0,False,slowite-client-25,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.268147+00:00,mqtt_event,slowite-client-19,172.28.0.7,1883,connect,172.28.0.1,52130,False,,0.0,False,slowite-client-19,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.310047+00:00,mqtt_event,slowite-client-15,172.28.0.7,1883,connect,172.28.0.1,52140,False,,0.0,False,slowite-client-15,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.341072+00:00,mqtt_event,slowite-client-45,172.28.0.7,1883,connect,172.28.0.1,52152,False,,0.0,False,slowite-client-45,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.453227+00:00,mqtt_event,slowite-client-35,172.28.0.7,1883,connect,172.28.0.1,52168,False,,0.0,False,slowite-client-35,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.453757+00:00,mqtt_event,slowite-client-16,172.28.0.7,1883,connect,172.28.0.1,52172,False,,0.0,False,slowite-client-16,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.485245+00:00,mqtt_event,slowite-client-43,172.28.0.7,1883,connect,172.28.0.1,52186,False,,0.0,False,slowite-client-43,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.529796+00:00,mqtt_event,slowite-client-22,172.28.0.7,1883,connect,172.28.0.1,52194,False,,0.0,False,slowite-client-22,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.623807+00:00,mqtt_event,slowite-client-31,172.28.0.7,1883,connect,172.28.0.1,52204,False,,0.0,False,slowite-client-31,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.867970+00:00,mqtt_event,slowite-client-48,172.28.0.7,1883,connect,172.28.0.1,52212,False,,0.0,False,slowite-client-48,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:25.896006+00:00,mqtt_event,slowite-client-49,172.28.0.7,1883,connect,172.28.0.1,52222,False,,0.0,False,slowite-client-49,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:26.023424+00:00,mqtt_event,slowite-client-41,172.28.0.7,1883,connect,172.28.0.1,52226,False,,0.0,False,slowite-client-41,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:17:26.183814+00:00,mqtt_event,slowite-client-47,172.28.0.7,1883,connect,172.28.0.1,52234,False,,0.0,False,slowite-client-47,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.363633+00:00,mqtt_event,slowite-client-8,172.28.0.7,1883,connect,172.28.0.1,51808,False,,0.0,False,slowite-client-8,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.407531+00:00,mqtt_event,slowite-client-4,172.28.0.7,1883,connect,172.28.0.1,51822,False,,0.0,False,slowite-client-4,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.585451+00:00,mqtt_event,slowite-client-13,172.28.0.7,1883,connect,172.28.0.1,51824,False,,0.0,False,slowite-client-13,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.586122+00:00,mqtt_event,slowite-client-14,172.28.0.7,1883,connect,172.28.0.1,51838,False,,0.0,False,slowite-client-14,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.611627+00:00,mqtt_event,slowite-client-2,172.28.0.7,1883,connect,172.28.0.1,51854,False,,0.0,False,slowite-client-2,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.717208+00:00,mqtt_event,slowite-client-10,172.28.0.7,1883,connect,172.28.0.1,51866,False,,0.0,False,slowite-client-10,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.768396+00:00,mqtt_event,slowite-client-27,172.28.0.7,1883,connect,172.28.0.1,51880,False,,0.0,False,slowite-client-27,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:24.928172+00:00,mqtt_event,slowite-client-30,172.28.0.7,1883,connect,172.28.0.1,51882,False,,0.0,False,slowite-client-30,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.025628+00:00,mqtt_event,slowite-client-1,172.28.0.7,1883,connect,172.28.0.1,51886,False,,0.0,False,slowite-client-1,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.031975+00:00,mqtt_event,slowite-client-17,172.28.0.7,1883,connect,172.28.0.1,51900,False,,0.0,False,slowite-client-17,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.043573+00:00,mqtt_event,slowite-client-29,172.28.0.7,1883,connect,172.28.0.1,51914,False,,0.0,False,slowite-client-29,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.083021+00:00,mqtt_event,slowite-client-6,172.28.0.7,1883,connect,172.28.0.1,51930,False,,0.0,False,slowite-client-6,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.164900+00:00,mqtt_event,slowite-client-3,172.28.0.7,1883,connect,172.28.0.1,51932,False,,0.0,False,slowite-client-3,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.165340+00:00,mqtt_event,slowite-client-42,172.28.0.7,1883,connect,172.28.0.1,51946,False,,0.0,False,slowite-client-42,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.167225+00:00,mqtt_event,slowite-client-28,172.28.0.7,1883,connect,172.28.0.1,51958,False,,0.0,False,slowite-client-28,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.219932+00:00,mqtt_event,slowite-client-38,172.28.0.7,1883,connect,172.28.0.1,51964,False,,0.0,False,slowite-client-38,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.253501+00:00,mqtt_event,slowite-client-34,172.28.0.7,1883,connect,172.28.0.1,51978,False,,0.0,False,slowite-client-34,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.278584+00:00,mqtt_event,slowite-client-44,172.28.0.7,1883,connect,172.28.0.1,51982,False,,0.0,False,slowite-client-44,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.293796+00:00,mqtt_event,slowite-client-12,172.28.0.7,1883,connect,172.28.0.1,51986,False,,0.0,False,slowite-client-12,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.408288+00:00,mqtt_event,slowite-client-33,172.28.0.7,1883,connect,172.28.0.1,52000,False,,0.0,False,slowite-client-33,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.418675+00:00,mqtt_event,slowite-client-23,172.28.0.7,1883,connect,172.28.0.1,52006,False,,0.0,False,slowite-client-23,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.434345+00:00,mqtt_event,slowite-client-32,172.28.0.7,1883,connect,172.28.0.1,52014,False,,0.0,False,slowite-client-32,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.502198+00:00,mqtt_event,slowite-client-26,172.28.0.7,1883,connect,172.28.0.1,52022,False,,0.0,False,slowite-client-26,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.510260+00:00,mqtt_event,slowite-client-20,172.28.0.7,1883,connect,172.28.0.1,52030,False,,0.0,False,slowite-client-20,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.616021+00:00,mqtt_event,slowite-client-9,172.28.0.7,1883,connect,172.28.0.1,52034,False,,0.0,False,slowite-client-9,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.637129+00:00,mqtt_event,slowite-client-46,172.28.0.7,1883,connect,172.28.0.1,52044,False,,0.0,False,slowite-client-46,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.679805+00:00,mqtt_event,slowite-client-24,172.28.0.7,1883,connect,172.28.0.1,52046,False,,0.0,False,slowite-client-24,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.686470+00:00,mqtt_event,slowite-client-36,172.28.0.7,1883,connect,172.28.0.1,52052,False,,0.0,False,slowite-client-36,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.703491+00:00,mqtt_event,slowite-client-0,172.28.0.7,1883,connect,172.28.0.1,52062,False,,0.0,False,slowite-client-0,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.906563+00:00,mqtt_event,slowite-client-37,172.28.0.7,1883,connect,172.28.0.1,52072,False,,0.0,False,slowite-client-37,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.908881+00:00,mqtt_event,slowite-client-39,172.28.0.7,1883,connect,172.28.0.1,52080,False,,0.0,False,slowite-client-39,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:25.915942+00:00,mqtt_event,slowite-client-18,172.28.0.7,1883,connect,172.28.0.1,52096,False,,0.0,False,slowite-client-18,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.144137+00:00,mqtt_event,slowite-client-5,172.28.0.7,1883,connect,172.28.0.1,52106,False,,0.0,False,slowite-client-5,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.219354+00:00,mqtt_event,slowite-client-21,172.28.0.7,1883,connect,172.28.0.1,52112,False,,0.0,False,slowite-client-21,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.221166+00:00,mqtt_event,slowite-client-7,172.28.0.7,1883,connect,172.28.0.1,52120,False,,0.0,False,slowite-client-7,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.225358+00:00,mqtt_event,slowite-client-11,172.28.0.7,1883,connect,172.28.0.1,52128,False,,0.0,False,slowite-client-11,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.249646+00:00,mqtt_event,slowite-client-40,172.28.0.7,1883,connect,172.28.0.1,52138,False,,0.0,False,slowite-client-40,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.254402+00:00,mqtt_event,slowite-client-25,172.28.0.7,1883,connect,172.28.0.1,52148,False,,0.0,False,slowite-client-25,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.280405+00:00,mqtt_event,slowite-client-19,172.28.0.7,1883,connect,172.28.0.1,52150,False,,0.0,False,slowite-client-19,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.327907+00:00,mqtt_event,slowite-client-15,172.28.0.7,1883,connect,172.28.0.1,52156,False,,0.0,False,slowite-client-15,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.355300+00:00,mqtt_event,slowite-client-45,172.28.0.7,1883,connect,172.28.0.1,52160,False,,0.0,False,slowite-client-45,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
2025-11-27 23:00:00+00:00,2025-11-28 05:00:00+00:00,2025-11-28 04:18:26.469237+00:00,mqtt_event,slowite-client-16,172.28.0.7,1883,connect,172.28.0.1,52170,False,,0.0,False,slowite-client-16,True,True,True,False,123.0,MQTT,4.0,0.0,False,giamdoc,,,,
